Date,Open,High,Low,Close,AdjClose,Volume
2014-08-01,330.399994,337.799988,330.399994,336.170013,303.780151,191882
2014-08-04,338.980011,350,331.779999,345.190002,311.931091,112292
2014-08-05,339.179993,349.899994,336.359985,342.299988,309.31955,106080
2014-08-06,344.959991,347.799988,341.339996,343.649994,310.539459,105527
2014-08-07,347,353.700012,340.549988,352.480011,318.518707,157910
2014-08-08,350.76001,365,350.76001,364.170013,329.082397,194495
2014-08-11,365,374.220001,365,370.130005,334.46817,163546
2014-08-12,370.200012,372.23999,364.859985,365.609985,330.383606,150288
2014-08-13,366.75,373,366.640015,372.959991,337.025452,168987
2014-08-14,371.100006,373,367,367.859985,332.41687,73043
2014-08-15,368.48999,368.48999,364.51001,365.070007,329.89566,37521
2014-08-18,364.51001,372,364.51001,369.23999,333.663879,51641
2014-08-19,368,370,361.51001,369.029999,333.474121,95496
2014-08-20,367.920013,371.48999,365,365.73999,330.501129,80320
2014-08-21,360.01001,363.98999,359,359.399994,324.771942,146256
2014-08-22,362.579987,362.579987,350,350.790009,316.991516,113854
2014-08-25,354.170013,359,350,353.019989,319.006653,102151
2014-08-26,353.109985,359,345.109985,346.869995,313.449219,124660
2014-08-27,347.5,353,340.100006,341.429993,308.533386,243683
2014-08-28,342,346.5,340.209991,340.869995,308.027344,114527
2014-08-29,343,345.01001,329.5,331.799988,299.831177,437645
2014-09-01,333.440002,339.970001,332.619995,337.959991,305.397644,203030
2014-09-02,336.51001,347,336.26001,346.459991,313.078735,158792
2014-09-03,347,349,343.640015,347.98999,314.461273,122213
2014-09-04,347.98999,347.98999,340.049988,342.619995,309.608673,122512
2014-09-05,339.049988,341.48999,335.01001,338.929993,306.274261,198640
2014-09-08,339.380005,339.380005,332.26001,333.600006,301.457794,94479
2014-09-09,333.630005,334.089996,323.100006,325.290009,293.948425,262858
2014-09-10,324.619995,325.149994,321.059998,323.940002,292.728516,94439
2014-09-11,321.109985,325.980011,317.679993,319.649994,288.851868,170148
2014-09-12,322.929993,322.929993,315.519989,316.920013,286.384918,97297
2014-09-15,320,320,310.51001,312.149994,282.074493,100394
2014-09-17,314,317.200012,312.339996,313.040009,282.878784,182055
2014-09-18,312.5,317.25,312.369995,316.100006,285.643951,174749
2014-09-19,316.899994,316.899994,314,315.160004,284.794464,282660
2014-09-22,313.579987,313.630005,305.5,307.809998,278.152649,173788
2014-09-23,307.51001,314,301.790009,312.070007,282.002136,279711
2014-09-24,313,313,305,305.410004,275.983856,170096
2014-09-25,307,315.459991,303.01001,314.029999,283.773346,154074
2014-09-26,316,316,304.570007,305.910004,276.435669,189605
2014-09-29,305.649994,310,304,307.880005,278.215912,116805
2014-09-30,310.769989,310.769989,305,307.160004,277.565277,231636
2014-10-01,307.109985,309.890015,300,301.119995,272.107208,145590
2014-10-02,302.26001,305.5,300,302.859985,273.679565,98656
2014-10-03,301.51001,304.880005,301.100006,303.899994,274.619354,82341
2014-10-06,304.019989,307.980011,301.480011,302.100006,272.992859,77543
2014-10-07,303.609985,305,302,303.720001,274.456726,112507
2014-10-08,302.869995,307.5,300.5,300.790009,271.80899,155448
2014-10-09,305,305.070007,300,300.040009,271.131287,121120
2014-10-10,300.01001,304,298.5,299.950012,271.049957,58439
2014-10-13,302,302,292,293.660004,265.366028,78603
2014-10-14,295,297.829987,284.079987,285.119995,257.648804,144431
2014-10-15,285.100006,291.799988,280.5,287.709991,259.989227,140118
2014-10-16,288.160004,292.850006,284.070007,289.660004,261.751404,108247
2014-10-17,291.98999,292,285.049988,287.76001,260.034454,108671
2014-10-20,288.850006,291.25,280.5,282,254.829453,240755
2014-10-21,282.350006,287.839996,282.350006,286.950012,259.302521,199833
2014-10-22,285.869995,291.029999,282.829987,283.790009,256.44696,122281
2014-10-23,287.410004,287.410004,283,284.899994,257.449951,187329
2014-10-24,284.459991,294.290009,282.660004,292.429993,264.254486,132343
2014-10-27,289.790009,290.950012,282,283.420013,256.11261,94370
2014-10-28,285.899994,297,281.609985,293.01001,264.778625,182693
2014-10-29,296,300.070007,291.049988,298.850006,270.055939,218637
2014-10-30,299.390015,299.690002,293.049988,296.130005,267.597992,180269
2014-10-31,296,306.119995,292.230011,302.220001,273.101227,255625
2014-11-03,303.429993,306,295.100006,296.98999,268.375122,120734
2014-11-04,295.100006,295.100006,291.899994,293.709991,265.411194,174461
2014-11-05,289.299988,290.700012,286,288.51001,260.712219,124253
2014-11-06,293.980011,293.980011,280.5,281.779999,254.63063,226204
2014-11-07,282.309998,291.559998,281.799988,285.619995,258.100647,132977
2014-11-10,286,291.290009,281.670013,283.51001,256.19397,89048
2014-11-11,283.51001,285.799988,282.589996,283.600006,256.275269,57669
2014-11-12,283.600006,288.51001,282.589996,283.609985,256.284332,121045
2014-11-13,283.609985,287.619995,280.100006,284.779999,257.341553,205736
2014-11-14,287.48999,287.48999,278.01001,283.119995,255.841492,106110
2014-11-18,286.079987,291.679993,282.880005,287.890015,260.151978,189840
2014-11-19,288.980011,290.100006,283.450012,287.369995,259.682007,181002
2014-11-20,283.5,291.829987,283,290.220001,262.257446,148410
2014-11-21,288.230011,304,288.230011,299.910004,271.013794,212337
2014-11-24,301,302.089996,298.5,299.940002,271.040924,151582
2014-11-25,300.200012,311.48999,299.079987,310.549988,280.628601,351563
2014-11-26,308.98999,309,304,307.429993,277.809235,82527
2014-11-27,309.869995,309.869995,303.220001,303.350006,274.122375,20492
2014-11-28,303.540009,308,290,304.070007,274.77298,459230
2014-12-01,297.040009,306.029999,297.040009,301.950012,272.857269,220956
2014-12-02,301.950012,302.029999,283.820007,285.390015,257.892792,167227
2014-12-03,286,291.98999,281.040009,282.48999,255.272232,209789
2014-12-04,283,286.950012,279.070007,280.299988,253.293228,150301
2014-12-05,285.950012,285.950012,278.200012,278.820007,251.955856,79648
2014-12-08,282.899994,284,277.100006,279.23999,252.335327,116307
2014-12-09,279,283.209991,272.410004,277.179993,250.473831,132595
2014-12-10,281.98999,283.690002,276.399994,278.799988,251.937714,222275
2014-12-11,277,283.279999,263.630005,265.529999,239.94632,307212
2014-12-15,265.540009,270,248.960007,249.889999,225.813202,72578
2014-12-16,250.940002,266.959991,246.009995,257.980011,233.123779,366616
2014-12-17,258.25,267.559998,251.5,254.440002,229.924835,303840
2014-12-18,258.100006,281.019989,258.100006,273.820007,247.437576,296647
2014-12-19,270,278.480011,261.920013,264.220001,238.762527,537030
2014-12-22,264.220001,279,264.220001,278.089996,251.296127,126784
2014-12-23,278.920013,278.929993,270.209991,275.390015,248.856339,64281
2014-12-24,276.200012,289,276.200012,288.200012,260.432068,75549
2014-12-26,288.5,288.5,280.600006,283.98999,256.627655,44628
2014-12-29,283.98999,286.970001,276,281.579987,254.449905,54041
2014-12-30,281.579987,289,281.579987,287.579987,259.871796,94837
2014-12-31,286,289,278.549988,288.51001,260.712219,80096
