Date,Open,High,Low,Close,AdjClose,Volume
2013-12-18,461.98999,466,449,461.649994,446.755615,388237
2013-12-19,456.399994,460.480011,452.76001,456.600006,441.868561,340860
2013-12-20,455,463.200012,455,456.339996,441.616913,365775
2013-12-23,461.399994,461.399994,454.209991,458.279999,443.494354,21320
2013-12-26,461.529999,461.529999,454.01001,454.290009,439.633118,21196
2013-12-27,453.899994,462.149994,451.290009,452.549988,437.949219,202538
2013-12-30,451.75,463.98999,448.640015,450.649994,436.110504,271595
2014-01-02,444.899994,449.630005,428.299988,434.170013,420.162201,33357
2014-01-03,439.5,439.5,420.570007,424.5,410.804199,68113
2014-01-06,426.890015,435.160004,419,420.640015,407.068695,58469
2014-01-07,421,434.75,419,431.850006,417.917084,407052
2014-01-08,431.910004,433.76001,420.049988,424.23999,410.552612,405279
2014-01-09,426,426,416.089996,423.109985,409.459045,406441
2014-01-10,426.540009,432.440002,422.51001,428.559998,414.733215,455767
2014-01-13,431,431,418,424.76001,411.055817,414406
2014-01-14,428.5,428.5,415.600006,419.290009,405.762329,445494
2014-01-15,422,431.890015,421,429.829987,415.962219,496724
2014-01-16,432,440,429.339996,438.350006,424.207336,82649
2014-01-17,439,440,425.5,434.820007,420.791229,73934
2014-01-20,430,439.390015,429.220001,434.420013,420.404175,11310
2014-01-21,431.019989,438,428.970001,435.779999,421.720276,422271
2014-01-22,439,439,425.5,430.299988,416.417053,467467
2014-01-23,433,433,426,429.320007,415.468719,469542
2014-01-24,427,429.880005,415.01001,420.609985,407.039703,141919
2014-01-27,420.890015,425.579987,413.570007,417.420013,403.952667,416892
2014-01-28,417.899994,425,412.350006,417.970001,404.484863,497965
2014-01-29,414.549988,416,405.51001,411.73999,398.455872,111584
2014-01-30,411.73999,416.190002,406,414.380005,401.010742,129721
2014-01-31,409,416.600006,406.809998,408.309998,395.136536,60902
2014-02-04,409,410.029999,401.600006,407.570007,394.42041,57165
2014-02-05,410,412.01001,402.5,405.070007,392.001099,382489
2014-02-06,411,411,404.029999,406.920013,393.791382,409705
2014-02-07,409,416,401.5,402.890015,389.891388,347520
2014-02-10,402.5,402.5,396.399994,400.279999,387.365662,79542
2014-02-11,404.799988,413.98999,403.070007,412.429993,399.123627,421462
2014-02-12,412.429993,417,404,413.329987,399.994598,429211
2014-02-13,409,421.5,409,418.440002,404.939697,379652
2014-02-14,417.109985,426,413.98999,421.529999,407.929993,74318
2014-02-17,419.390015,422.890015,415,415.48999,402.084869,13395
2014-02-18,418.230011,419,412.899994,415.640015,402.230072,380987
2014-02-19,416.140015,423.25,411.970001,412.410004,399.104218,375883
2014-02-20,413.519989,413.519989,395.019989,400.100006,387.191437,228030
2014-02-21,401.98999,407.98999,398,406.100006,392.997833,304061
2014-02-24,403.589996,407.48999,400.029999,401.309998,388.362366,44013
2014-02-25,401,405.929993,386.179993,391.75,379.11084,389909
2014-02-26,391.75,399.970001,380,383.320007,370.95285,367655
2014-02-27,385.839996,387,375.149994,379.049988,366.820557,56135
2014-02-28,379,380,372.850006,378.079987,365.881836,103946
2014-03-03,376,376,362.76001,373.980011,361.914124,66294
2014-03-04,376,381,366.450012,372.100006,360.094818,64596
2014-03-05,371.679993,377.079987,370.109985,376.359985,364.217346,378796
2014-03-06,377.890015,381.149994,372.119995,378.459991,366.249603,396711
2014-03-07,378.450012,388.200012,376.440002,385.660004,373.217346,78796
2014-03-10,388.079987,395.100006,381.73999,390.339996,377.746277,65449
2014-03-11,389.420013,391.809998,379.529999,381.929993,369.607635,48125
2014-03-12,383.890015,391.369995,379.600006,386.420013,373.95282,416957
2014-03-13,388.820007,393.5,373.299988,378.100006,365.901215,449700
2014-03-14,380.529999,383.100006,377.920013,379.309998,367.072144,336205
2014-03-18,382.089996,387,373.079987,384.579987,372.17215,373883
2014-03-19,383.079987,388,375.01001,377.089996,364.923798,388975
2014-03-20,378,393,374.380005,386.200012,373.739899,68239
2014-03-21,388.709991,393.5,385.730011,387.649994,375.143097,198429
2014-03-24,391,391.190002,385.859985,389.269989,376.710785,401449
2014-03-25,389.269989,396,387.359985,393.320007,380.630188,462676
2014-03-26,390,397,387,393.48999,380.794647,312140
2014-03-27,394.519989,406.589996,392.350006,405.390015,392.310791,390979
2014-03-28,403.01001,408,401.149994,401.570007,388.614014,30391
2014-03-31,405,408,401.75,402.579987,389.5914,37301
2014-04-01,406.549988,406.549988,397.040009,402.890015,389.891388,71024
2014-04-02,405.309998,405.309998,391.75,401.679993,388.720428,95106
2014-04-03,405.98999,406,394.119995,397.820007,384.985016,408615
2014-04-04,400,404.910004,393.850006,395.480011,382.72049,410204
2014-04-07,397.549988,397.549988,385,389.850006,377.272125,443887
2014-04-08,391.48999,392.649994,381.149994,384.049988,371.659271,416121
2014-04-09,387.570007,391.5,383.51001,385.410004,372.975403,437494
2014-04-10,385.959991,389.98999,370.26001,373.75,361.691559,47149
2014-04-11,374.679993,381.799988,368,378.51001,366.298035,32238
2014-04-14,378,383.100006,373,376.450012,364.304504,423073
2014-04-15,376.01001,384.820007,367.980011,377.220001,365.049591,426245
2014-04-16,380,381.98999,369,373.859985,361.798004,378531
2014-04-21,375.980011,377.980011,369.600006,372.859985,360.830261,460017
2014-04-22,374.690002,375.5,368.970001,370.26001,358.314148,148334
2014-04-23,371,373.359985,368.200012,370.200012,358.256104,139344
2014-04-24,369.100006,372,366.100006,368.019989,356.146423,136536
2014-04-25,366.5,368.970001,355,359.480011,347.881958,265088
2014-04-28,364,370.5,359.48999,370.049988,358.110931,313928
2014-04-29,370.179993,372.48999,370,370.450012,358.498016,235914
2014-04-30,369.859985,379.679993,362.170013,375.890015,363.762543,324878
2014-05-02,374.299988,377,364.899994,365.890015,354.085175,463446
2014-05-05,366.769989,369.98999,362.730011,363.470001,351.743225,10864
2014-05-06,361.440002,374.98999,361.440002,369.230011,357.317383,302926
2014-05-07,370,374.5,370,372.559998,360.539948,74248
2014-05-08,374.589996,374.589996,365,368.109985,356.233459,62977
2014-05-09,367.01001,373,367.01001,371.540009,359.552856,473633
2014-05-12,373.899994,374.51001,367.799988,369.070007,357.162567,344673
2014-05-13,368.690002,373.540009,366.98999,369.079987,357.172211,457069
2014-05-14,370,372.230011,363.209991,367.630005,355.769012,162552
2014-05-15,368.529999,372.799988,365.029999,365.359985,353.572235,407219
2014-05-16,366.779999,366.779999,357.040009,358.609985,347.040039,450802
2014-05-19,358.019989,362.970001,352.899994,359.670013,348.065826,354482
2014-05-20,356.799988,359.660004,351,351.700012,340.352966,176173
2014-05-21,354.160004,363.5,345,348.73999,337.488464,386559
2014-05-22,351.309998,356.399994,343.410004,347.790009,336.569122,249148
2014-05-23,350,350.98999,346,346.880005,335.688507,27624
2014-05-26,348.630005,351.980011,322.570007,348.450012,337.207825,119610
2014-05-27,350,350,343.799988,346.179993,335.011047,362152
2014-05-28,348,350,334,335.970001,325.130463,456848
2014-05-29,335,341.399994,331.01001,340.730011,329.736908,159884
2014-05-30,339.899994,341,332.01001,339.820007,328.856262,316005
2014-06-02,339.799988,340.98999,332.01001,337.820007,326.920746,275474
2014-06-03,335.48999,338.149994,332,337.429993,326.543365,416311
2014-06-04,335,337.350006,333.01001,334.179993,323.398224,363064
2014-06-05,334.200012,337.01001,333.149994,336.790009,325.924042,327399
2014-06-06,338.98999,345.98999,336.790009,343.549988,332.465912,373259
2014-06-09,343.98999,348.649994,341.600006,343.23999,332.165924,390674
2014-06-10,343.029999,343.029999,337.019989,342.170013,331.130463,265019
2014-06-11,341.119995,346,339,343.089996,332.020721,277189
2014-06-12,341.359985,346.51001,341.359985,344.059998,332.959473,288452
2014-06-13,345.589996,349.519989,342.100006,349.220001,337.953003,311420
2014-06-16,350,350,342.019989,345.519989,334.372345,431412
2014-06-17,347,347.5,341.75,344.450012,333.336884,421938
2014-06-18,343.01001,349.98999,343.01001,349.399994,338.127197,398365
2014-06-19,349,352.299988,345.25,348.850006,337.59491,379278
2014-06-20,349.98999,350.980011,346.029999,349.019989,337.75943,390604
2014-06-23,346.730011,351.600006,346.01001,349.200012,337.933624,72638
2014-06-24,351.589996,351.589996,345.200012,348.190002,336.956207,471199
2014-06-25,349,349.690002,345,348.220001,336.98526,428970
2014-06-26,348.200012,349.790009,340.26001,344.820007,333.694946,279229
2014-06-27,344,344.98999,337.029999,340.109985,329.136902,126575
2014-06-30,340,346.619995,337.5,345.160004,334.023956,96847
2014-07-01,343.850006,346.48999,337,343.700012,332.611084,455713
2014-07-02,344.440002,346,339.51001,342.420013,331.372375,419784
2014-07-03,344.5,344.649994,339.820007,341.98999,330.956268,442577
2014-07-04,343.410004,345,339.619995,343.940002,332.843323,484101
2014-07-07,346,351,342.149994,343.899994,332.804596,484594
2014-07-08,344,346.779999,340.01001,341.160004,330.153046,413980
2014-07-09,344,344,335.799988,339.48999,328.536865,439478
2014-07-10,337.01001,340,335.350006,339.290009,328.343353,392476
2014-07-11,337.399994,339.279999,335.100006,338,327.094971,272595
2014-07-14,337.630005,339,335.600006,337.950012,327.04657,135109
2014-07-15,336,339.470001,334.799988,338.269989,327.356293,401774
2014-07-16,338,338,334.850006,335.350006,324.530487,26001
2014-07-17,334.799988,339.480011,334.799988,335.230011,324.414368,419078
2014-07-18,335.01001,337.76001,334.140015,335.899994,325.062744,35713
2014-07-21,335.269989,339.5,334.5,338.649994,327.72403,23511
2014-07-22,338.649994,339.630005,336.029999,337.660004,326.765961,36664
2014-07-23,339.350006,339.790009,332.179993,333.959991,323.185303,27039
2014-07-24,333,336.410004,332.5,335.559998,324.733673,19231
2014-07-25,334,336.980011,332,336.730011,325.865967,27760
2014-07-28,334.820007,338.440002,332.5,336.410004,325.556274,25077
2014-07-29,338.73999,343,335.059998,342.160004,331.120789,29351
2014-07-30,340.140015,343,340.140015,342.720001,331.66272,325502
2014-07-31,342.890015,343.5,338.01001,341.850006,330.82077,362037
2014-08-01,341,347.98999,339.940002,342.769989,331.71106,82133
2014-08-04,345.359985,346.5,337.149994,340.390015,329.407928,70551
2014-08-05,338.5,347,337.51001,345.279999,334.140106,457461
2014-08-06,346.140015,348,341.350006,346,334.836884,415958
2014-08-07,347,355,344.01001,353.730011,342.317505,435470
2014-08-08,355,355,348.5,353.119995,341.727173,52523
2014-08-11,353.119995,357,350.670013,354.829987,343.381958,27791
2014-08-12,353,358,353,357.459991,345.927124,420592
2014-08-13,357.459991,360,353.929993,357.839996,346.294861,428598
2014-08-14,358.299988,359.470001,356.029999,358.119995,346.565857,383765
2014-08-15,355.019989,359.980011,351.980011,355.519989,344.049744,71975
2014-08-18,356,358.980011,352.5,357,345.481964,71378
2014-08-19,357.859985,364.440002,353.640015,363.559998,351.830322,419145
2014-08-20,364.429993,364.549988,360.049988,364.399994,352.643219,423412
2014-08-21,362.149994,364.399994,362.100006,363.869995,352.130341,468174
2014-08-22,363.869995,367.160004,363,366.269989,354.452881,66116
2014-08-25,367.279999,369.899994,364.01001,368.209991,356.330292,45414
2014-08-26,368.209991,378.809998,367.660004,369.619995,357.694824,463318
2014-08-27,372.019989,376.600006,367.109985,372.790009,360.762543,416740
2014-08-28,371.600006,382,370.019989,381.549988,369.239899,374454
2014-08-29,381.549988,385,379,382.679993,370.333435,304984
2014-09-01,380.769989,389.48999,373.209991,381.209991,368.910858,68127
2014-09-02,379.200012,387.980011,373.540009,385.079987,372.656006,470022
2014-09-03,387.98999,387.98999,379.529999,383.790009,371.407654,40649
2014-09-04,383.089996,386.100006,379,383.130005,370.768982,414362
2014-09-05,380.959991,384.980011,379.279999,381.76001,369.443146,371310
2014-09-08,381.799988,381.799988,370.209991,380,367.739929,43872
2014-09-09,379.179993,379.179993,367.470001,375.470001,363.35611,511715
2014-09-10,375.470001,375.5,370.359985,373.320007,361.275452,480426
2014-09-11,374.98999,376.980011,371.01001,375.170013,363.065735,389455
2014-09-12,372.320007,377.309998,369.01001,374.149994,362.078644,45324
2014-09-15,376,377,372.299988,375.709991,363.588318,15680
2014-09-17,375.720001,378,370.01001,372.890015,360.859344,414160
2014-09-18,376,378.070007,371.950012,374.429993,362.34964,434220
2014-09-19,374.660004,375.269989,365.579987,369.619995,357.694824,396624
2014-09-22,369.619995,374.730011,367.269989,370.170013,358.227081,57568
2014-09-23,370.170013,384,368,378.720001,366.501221,429268
2014-09-24,376.440002,388,373.73999,385.910004,373.459229,395855
2014-09-25,385.929993,389.640015,380.899994,387.350006,374.852783,155948
2014-09-26,383.609985,386.799988,377.100006,385.470001,373.033478,213016
2014-09-29,380,384.359985,376.5,381.559998,369.249603,156495
2014-09-30,378.570007,384.899994,372.51001,377.980011,365.785095,96798
2014-10-01,376.089996,377.98999,371.01001,376.850006,364.691559,442816
2014-10-02,375.279999,379.98999,370,374.190002,362.117371,468888
2014-10-03,372.170013,383,369.350006,372.089996,360.085083,154219
2014-10-06,372.089996,375.48999,366.5,371.339996,359.359344,36546
2014-10-07,368.709991,371.970001,364.01001,369.109985,357.201263,40666
2014-10-08,368.359985,373.5,364.51001,372.190002,360.181915,427994
2014-10-09,366.019989,372.98999,366.019989,370.440002,358.488342,457260
2014-10-10,367.880005,375.98999,365,368.76001,356.862579,44784
2014-10-13,371.75,377.829987,369.980011,375.26001,363.152832,455744
2014-10-14,375.26001,376,370.019989,374.619995,362.533508,22141
2014-10-15,371.970001,376.480011,365.119995,372.600006,360.578674,449259
2014-10-16,374.459991,377.25,366,376.579987,364.430267,416621
2014-10-17,376.579987,377.029999,372,376.269989,364.130249,432106
2014-10-20,374,383.130005,373,379.73999,367.488281,22598
2014-10-21,377.350006,388.899994,377.350006,387.220001,374.726959,54899
2014-10-22,388.769989,389,377.109985,384.23999,371.843109,57869
2014-10-23,386,399.98999,382.529999,394.380005,381.655945,73255
2014-10-24,394.380005,403.73999,387,403.01001,390.007568,32334
2014-10-27,400,406.98999,392.029999,405.910004,392.813965,31594
2014-10-28,408.799988,419.98999,408.779999,417.440002,403.971985,496364
2014-10-29,419.48999,428.5,419.450012,427.890015,414.084808,450620
