Date,Open,High,Low,Close,AdjClose,Volume
2014-04-24,46.040001,46.52,45.970001,46.09,44.143871,1269134
2014-04-25,46,46,45.110001,45.5,43.578785,1476587
2014-04-28,45.599998,46.68,45.599998,46.23,44.277958,814901
2014-04-29,46.299999,46.740002,45.98,46.57,44.6036,303350
2014-04-30,46.5,46.5,43.950001,45.189999,43.281872,3155043
2014-05-02,45.200001,45.990002,44.5,44.77,42.879608,2814538
2014-05-05,44.75,44.75,43.66,44.009998,42.151695,1393928
2014-05-06,44.099998,44.099998,42.790001,42.860001,41.050262,3119225
2014-05-07,42.860001,43.799999,42.860001,43.540001,41.701546,2722881
2014-05-08,43.599998,43.599998,43,43.150002,41.328011,1295231
2014-05-09,43.400002,43.990002,43.09,43.75,41.902676,1386968
2014-05-12,43.599998,44,43.5,43.860001,42.00803,1446186
2014-05-13,43.900002,45.150002,43.610001,45.040001,43.138206,2853332
2014-05-14,45.040001,45.040001,44.400002,44.720001,42.831718,1568614
2014-05-15,44.5,44.509998,43.82,44.080002,42.218742,842809
2014-05-16,43.689999,44.290001,43.110001,43.93,42.075077,1137874
2014-05-19,44,44.549999,43.93,44.5,42.621006,627257
2014-05-20,44.630001,44.630001,43.799999,43.799999,41.950565,885590
2014-05-21,44.099998,44.439999,43.779999,44.189999,42.324093,1227163
2014-05-22,44.25,44.75,44,44.68,42.793407,2135424
2014-05-23,44.75,44.799999,44.599998,44.66,42.774254,1131609
2014-05-26,44.66,44.93,44.57,44.860001,42.965805,947616
2014-05-27,44.860001,45.099998,44.650002,44.990002,43.090317,2382843
2014-05-28,45.099998,45.150002,44.650002,44.869999,42.975384,1429147
2014-05-29,45,45.150002,43.709999,43.990002,42.132545,2591022
2014-05-30,43.700001,44.400002,43.5,43.830002,41.979298,2932561
2014-06-02,43.619999,44.970001,43.619999,44.82,42.927494,1184187
2014-06-03,44.849998,44.950001,44.060001,44.57,42.688053,1141563
2014-06-04,44.200001,44.799999,44.130001,44.560001,42.678474,682145
2014-06-05,44.849998,45.139999,44.849998,44.950001,43.05201,918848
2014-06-06,45.150002,45.5,45.099998,45.450001,43.530895,1549877
2014-06-09,45.490002,45.509998,45.200001,45.310001,43.396809,577243
2014-06-10,45.5,45.549999,44.869999,44.990002,43.090317,683639
2014-06-11,45.439999,47.299999,45.41,46.689999,44.71854,3307548
2014-06-12,46.900002,48.419998,46.68,47.799999,45.78167,1752346
2014-06-13,47.900002,48.400002,47.209999,47.549999,45.542221,2405940
2014-06-16,47.779999,47.830002,46.82,47.110001,45.1208,1236468
2014-06-17,47.200001,47.5,47.02,47.25,45.25489,818750
2014-06-18,47.5,47.779999,47.189999,47.549999,45.542221,1169341
2014-06-19,47.549999,47.950001,47.450001,47.93,45.906178,1601555
2014-06-20,47.950001,47.950001,47,47.27,45.274048,5403407
2014-06-23,47.110001,47.110001,46.009998,46.16,44.210915,3191046
2014-06-24,46.25,46.799999,45.700001,46.119999,44.172604,4769628
2014-06-25,47,47.59,46.32,46.5,44.53656,58575469
2014-06-26,46.689999,46.860001,46.009998,46.049999,44.10556,2534339
2014-06-27,46.029999,47.400002,45.950001,47.209999,45.216579,12979605
2014-06-30,47,47.07,46.610001,46.669998,44.699375,1693503
2014-07-01,47,47.599998,46.509998,47.48,45.475178,3828332
2014-07-02,47.41,47.689999,47.25,47.529999,45.523067,1567146
2014-07-03,47.639999,47.740002,47.130001,47.450001,45.446449,2653239
2014-07-04,47.209999,47.599998,47.209999,47.349998,45.350666,302108
2014-07-07,47.580002,47.630001,47.200001,47.529999,45.523067,3472760
2014-07-08,47.400002,48,47.200001,47.98,45.954067,2390586
2014-07-09,48,48.099998,47.52,48,45.973225,1566409
2014-07-10,47.669998,47.84,46.810001,47.66,45.647575,2028247
2014-07-11,47.93,47.93,47.150002,47.27,45.274048,1131839
2014-07-14,47.700001,47.700001,46.23,46.860001,44.881359,3565501
2014-07-15,47.09,47.169998,46.41,46.630001,44.661072,1913559
2014-07-16,47,47.049999,46.279999,46.5,44.53656,2658218
2014-07-17,46.299999,46.700001,45.27,45.709999,43.779919,4892632
2014-07-18,46.09,47.150002,45.41,46.849998,44.87178,1699324
2014-07-21,46.849998,47,46.650002,46.669998,44.699375,515687
2014-07-22,46.299999,46.619999,45.759998,46.02,44.076828,2806769
2014-07-23,46.490002,46.490002,45.950001,46.009998,44.067249,1712436
2014-07-24,46.41,46.41,45.560001,46.099998,44.153446,2535801
2014-07-25,46.330002,46.5,45.830002,46.41,44.450359,1702191
2014-07-28,46.689999,46.689999,45.75,45.98,44.038517,1646925
2014-07-29,46.439999,46.439999,45.73,46.189999,44.239647,1160939
2014-07-30,45.82,46.27,45.75,45.779999,43.846962,2495609
2014-07-31,45.799999,46.200001,44.860001,44.990002,43.090317,2135524
2014-08-01,44.900002,45.799999,44.509998,44.82,42.927494,2503417
2014-08-04,45.279999,46,44.990002,45.18,43.272293,1712047
2014-08-05,45.700001,45.700001,43.07,43.470001,41.634499,8673875
2014-08-06,43.360001,44.25,43.16,44.080002,42.218742,9700619
2014-08-07,44.200001,44.200001,43.299999,43.580002,41.739861,4004673
2014-08-08,43.799999,44.25,43.75,44.16,42.295364,6584781
2014-08-11,44.110001,44.110001,43.529999,43.889999,42.03677,7794286
2014-08-12,43.889999,44,43.68,43.759998,41.912254,2798131
2014-08-13,43.779999,44,43.57,43.610001,41.768593,1802197
2014-08-14,43.599998,43.650002,43,43.369999,41.538719,3319000
2014-08-15,43.25,43.959999,43.150002,43.700001,41.85479,6131616
2014-08-18,43.959999,44.299999,43.43,44.139999,42.276207,1699411
2014-08-19,44.240002,44.240002,43.810001,44.049999,42.19001,3763908
2014-08-20,44.169998,44.400002,44,44.349998,42.477341,2178448
2014-08-21,44.349998,45.75,44.34,45.209999,43.301025,5197467
2014-08-22,45.32,45.52,45.099998,45.360001,43.444695,2595062
2014-08-25,45.400002,45.650002,45.099998,45.209999,43.301025,1086833
2014-08-26,45.459999,45.490002,44.610001,45.099998,43.195671,5930339
2014-08-27,45.43,45.43,45,45.040001,43.138206,3620672
2014-08-28,45,45.5,45,45.490002,43.569206,3657309
2014-08-29,45.34,45.529999,45,45.110001,43.205254,11383192
2014-09-01,45.049999,45.650002,44.799999,45.27,43.358494,563010
2014-09-02,45.509998,45.990002,45.27,45.970001,44.028938,2535736
2014-09-03,45.950001,46.400002,45.299999,46.09,44.143871,2209841
2014-09-04,45.869999,46.259998,45.419998,45.610001,43.684139,2468738
2014-09-05,45.599998,45.799999,45.189999,45.299999,43.387226,1492980
2014-09-08,45.25,45.25,45.049999,45.110001,43.205254,394886
2014-09-09,45.060001,45.25,44.049999,44.330002,42.458191,2044475
2014-09-10,44.400002,44.75,43.799999,44.630001,42.745518,1755959
2014-09-11,44.59,44.740002,44.009998,44.619999,42.735947,1095220
2014-09-12,44.299999,44.459999,44.029999,44.119999,42.257053,719605
2014-09-15,44.189999,44.57,44.099998,44.439999,42.563545,513348
2014-09-17,44.349998,44.68,43.759998,44.330002,42.458191,2120068
2014-09-18,44.490002,44.490002,43.93,44.049999,42.19001,2232999
2014-09-19,43.950001,44.209999,43.700001,43.880001,42.027187,2137050
2014-09-22,44.040001,44.049999,43.529999,43.77,41.921829,7500459
2014-09-23,43.700001,43.990002,43.59,43.77,41.921829,2717587
2014-09-24,44.049999,44.049999,43.57,43.66,41.816479,1327210
2014-09-25,43.66,43.700001,43.299999,43.330002,41.500412,2866415
2014-09-26,43.259998,43.450001,43,43.259998,41.433365,1315228
2014-09-29,43.349998,43.360001,42.900002,42.98,41.165188,1070949
2014-09-30,42.98,42.98,41.889999,42.490002,40.695885,3706566
2014-10-01,42.490002,43.080002,42.200001,42.549999,40.753345,2360517
2014-10-02,42.549999,43.23,42.200001,43.18,41.356743,737988
2014-10-03,43.060001,43.130001,42.450001,42.59,40.79166,2216006
2014-10-06,42.740002,43,42.07,42.119999,40.341499,752963
2014-10-07,42.119999,42.529999,41.599998,41.959999,40.188259,1260628
2014-10-08,41.880001,41.990002,40.669998,40.93,39.201752,4414641
2014-10-09,40.93,40.970001,40,40.23,38.531307,2751018
2014-10-10,40,40,38.060001,38.709999,37.075489,4590037
2014-10-13,38.849998,39.09,38.110001,38.32,36.701962,2292982
2014-10-14,38.32,39.080002,38.200001,38.959999,37.31493,4305306
2014-10-15,38.68,38.93,38.060001,38.52,36.893509,2735702
2014-10-16,38.400002,38.450001,37.869999,38.040001,36.433784,4399448
2014-10-17,38.59,39.259998,38.200001,39.09,37.439442,5730125
2014-10-20,38.889999,39.349998,38.68,39.07,37.420288,2409690
2014-10-21,39.150002,40.700001,39.150002,40.41,38.703709,5396422
2014-10-22,40.639999,40.68,40.049999,40.400002,38.69413,2174524
2014-10-23,40.509998,40.799999,39.700001,40.240002,38.540886,2696125
2014-10-24,40.040001,40.720001,40.029999,40.169998,38.473835,2892898
2014-10-27,40.169998,40.169998,39.91,39.959999,38.272705,1078589
2014-10-28,40.5,41.48,39.990002,41.330002,39.584866,4879373
