Date,Open,High,Low,Close,AdjClose,Volume
2013-12-18,81.900002,82.900002,79.620003,80.260002,73.549438,1830174
2013-12-19,80.360001,81,79.75,80,73.311188,825537
2013-12-20,80,80,77.800003,78.199997,71.661674,5147123
2013-12-23,78.639999,80.970001,78.400002,80.879997,74.117599,750387
2013-12-26,81.150002,81.489998,80.120003,80.959999,74.19091,719728
2013-12-27,81.400002,81.959999,80.900002,81.150002,74.365036,666827
2013-12-30,81.25,81.730003,80.730003,80.970001,74.200073,1023247
2014-01-02,81.550003,81.989998,80.010002,80.150002,73.448639,592051
2014-01-03,80.25,81.300003,79.550003,80.370003,73.650246,1235494
2014-01-06,80.269997,81.050003,78.059998,78.839996,72.248161,686578
2014-01-07,78.739998,80.110001,78.040001,78.989998,72.385612,717131
2014-01-08,78.599998,79.290001,76.800003,78.410004,71.854118,1613192
2014-01-09,78.389999,78.510002,77.400002,77.970001,71.450912,520166
2014-01-10,78.07,79.599998,77.900002,79.18,72.559738,1748183
2014-01-13,79.080002,79.080002,77.190002,78.18,71.643349,912551
2014-01-14,78.57,78.57,76.699997,76.800003,70.378731,950750
2014-01-15,76.800003,77.400002,76.709999,77.010002,70.571175,1517278
2014-01-16,77,77.050003,76.309998,76.550003,70.149628,622687
2014-01-17,76.449997,77.43,75.510002,75.830002,69.489845,1029702
2014-01-20,75.809998,76.480003,75.010002,75.650002,69.324883,286238
2014-01-21,75.849998,77.220001,75.360001,75.730003,69.398186,1486906
2014-01-22,76.949997,76.949997,75.050003,75.919998,69.572304,835285
2014-01-23,75.029999,76.889999,73.550003,73.860001,67.68454,2468248
2014-01-24,73.959999,74.419998,73.010002,73.239998,67.116379,1462777
2014-01-27,73.300003,74.690002,72,74.199997,67.996117,1158409
2014-01-28,73.830002,74.5,72.300003,72.519997,66.456566,1141404
2014-01-29,72.879997,74.230003,72,72.360001,66.309959,784935
2014-01-30,72.730003,73.730003,72,72.910004,66.813972,752948
2014-01-31,73.010002,73.550003,72.25,73.43,67.290489,1202421
2014-02-04,72.709999,73.830002,72.25,73.209999,67.08889,1952680
2014-02-05,73.199997,73.220001,72.360001,72.790001,66.704002,1526897
2014-02-06,73.550003,73.790001,71.010002,71.550003,65.567688,1849122
2014-02-07,71.550003,71.779999,69.709999,70.900002,64.972031,1373823
2014-02-10,70.82,71,69.779999,70.139999,64.275566,1257312
2014-02-11,70.120003,72.5,70.010002,71.769997,65.769279,1421079
2014-02-12,72.129997,72.580002,71.209999,72.129997,66.09919,1118367
2014-02-13,72.029999,72.900002,71.309998,72.5,66.438255,771106
2014-02-14,72.599998,73.339996,71.589996,72.620003,66.548225,1046976
2014-02-17,72.980003,73.800003,72.68,73.400002,67.263,142541
2014-02-18,73.400002,73.989998,72.800003,73.18,67.061409,740075
2014-02-19,73.099998,74.709999,72.650002,74.220001,68.01445,1857886
2014-02-20,74.120003,74.120003,71.419998,72.360001,66.309959,1514098
2014-02-21,72.300003,72.599998,71.940002,72.370003,66.319122,1041767
2014-02-24,72.730003,72.730003,70.68,71.940002,65.925079,1148801
2014-02-25,71.870003,72.449997,70.370003,70.709999,64.79792,1040065
2014-02-26,70.32,71.599998,69,69.910004,64.064804,2213085
2014-02-27,70.260002,70.989998,69,69.620003,63.799053,1504751
2014-02-28,69.970001,70.599998,68.809998,69.470001,63.661591,1137597
2014-03-03,68.800003,69.559998,67,67.25,61.627201,1603954
2014-03-04,67.599998,69.900002,67.550003,69.550003,63.734901,2121225
2014-03-05,69.089996,69.849998,69.089996,69.339996,63.542458,617897
2014-03-06,69.589996,71.25,69.230003,71.050003,65.109489,3173392
2014-03-07,71.25,71.760002,70.970001,71.629997,65.640991,899410
2014-03-10,71.199997,72.32,68.660004,71.739998,65.741798,3165379
2014-03-11,71.739998,73.25,71.739998,72.980003,66.878128,1919953
2014-03-12,72.879997,74.75,72,74.470001,68.243546,2040420
2014-03-13,74.589996,74.849998,72.43,73.699997,67.53791,3814293
2014-03-14,73.809998,74.599998,73.809998,74.470001,68.243546,1576256
2014-03-18,74.449997,75.379997,74.449997,75.019997,68.747551,838126
2014-03-19,75.120003,75.339996,73.120003,73.389999,67.253838,1660353
2014-03-20,73.470001,75.75,73.470001,75.470001,69.159935,1029355
2014-03-21,75.57,76.699997,75.489998,76.089996,69.728096,1435708
